entity,n-revs
src/log/catchup.hpp,8
src/sched/flags.hpp,8
include/mesos/module.hpp,8
src/java/src/org/apache/mesos/ExecutorDriver.java,8
3rdparty/libprocess/3rdparty/stout/tests/ip_tests.cpp,8
third_party/libprocess/src/tests/statistics_tests.cpp,8
src/cli/mesos-cat,8
src/tests/zookeeper_test_server.hpp,8
3rdparty/libprocess/3rdparty/stout/tests/os/signals_tests.cpp,8
3rdparty/libprocess/src/tests/shared_tests.cpp,8
src/tests/container_logger_tests.cpp,8
support/jenkins_build.sh,8
3rdparty/libprocess/3rdparty/stout/include/stout/thread.hpp,8
src/slave/containerizer/mesos/provisioner/docker/registry_puller.hpp,8
src/tests/containerizer/provisioner.hpp,8
src/master/state.hpp,8
src/master/http.hpp,8
jenkins/Makefile.am,8
3rdparty/libprocess/src/CMakeLists.txt,8
src/linux/routing/link/link.hpp,8
3rdparty/libprocess/src/tests/timeseries_tests.cpp,8
src/examples/example_module_impl.cpp,8
include/mesos/containerizer/containerizer.proto,8
include/mesos/slave/resource_estimator.hpp,8
include/mesos/v1/executor/executor.proto,8
src/files/files.hpp,8
3rdparty/libprocess/include/process/dispatch.hpp,8
3rdparty/libprocess/include/process/timer.hpp,8
include/nexus_sched.hpp,8
src/memhog_executor.cpp,8
3rdparty/libprocess/include/process/defer.hpp,8
src/tests/cgroups_isolator_tests.cpp,8
3rdparty/libprocess/include/process/async.hpp,8
src/watcher/whitelist_watcher.cpp,8
3rdparty/libprocess/3rdparty/stout/include/stout/check.hpp,8
src/scaling/scaling_exec.py,8
third_party/libprocess/include/process/collect.hpp,8
src/tests/containerizer/isolator.hpp,8
third_party/libprocess/include/stout/protobuf.hpp,8
3rdparty/libprocess/3rdparty/stout/include/stout/foreach.hpp,8
3rdparty/libprocess/3rdparty/stout/tests/main.cpp,8
src/state/protobuf.hpp,8
docs/scheduler-http-api.md,8
3rdparty/libprocess/3rdparty/stout/tests/thread_tests.cpp,8
src/zookeeper/authentication.hpp,8
src/tests/containerizer/appc_provisioner_tests.cpp,8
src/test_framework.cpp,8
src/linux/routing/internal.hpp,8
3rdparty/libprocess/3rdparty/stout/include/stout/os/sendfile.hpp,8
third_party/libprocess/third_party/stout/Makefile.am,8
third_party/libprocess/include/process/timeout.hpp,8
src/common/zookeeper.cpp,8
3rdparty/libprocess/src/tests/encoder_tests.cpp,8
3rdparty/libprocess/include/process/limiter.hpp,8
3rdparty/libprocess/include/process/metrics/counter.hpp,8
3rdparty/libprocess/include/process/gtest.hpp,8
src/python/native/src/mesos/native/mesos_scheduler_driver_impl.cpp,7
ec2/deploy.lucid64/root/mesos-ec2/mesos-daemon,7
src/master/simple_allocator.hpp,7
src/messages/state.proto,7
src/examples/memhog_executor.cpp,7
docs/fetcher-cache-internals.md,7
3rdparty/libprocess/src/process_reference.hpp,7
configure.twitter,7
src/sched/constants.hpp,7
site/source/downloads.html.md,7
3rdparty/libprocess/3rdparty/stout/include/stout/os/stat.hpp,7
src/python/native/module.hpp,7
src/executor/executor.cpp,7
3rdparty/libprocess/3rdparty/stout/include/stout/set.hpp,7
src/authentication/cram_md5/auxprop.cpp,7
src/sched/constants.cpp,7
src/tests/containerizer/perf_tests.cpp,7
src/examples/python/test_framework,7
docs/mesos-provisioner.md,7
docs/mesos-developers-guide.md,7
3rdparty/libprocess/include/process/firewall.hpp,7
src/webui/master/swig/master.i,7
src/slave/containerizer/provisioners/docker.cpp,7
3rdparty/libprocess/3rdparty/stout/include/stout/os/windows/shell.hpp,7
src/common/lock.cpp,7
src/examples/python/test_executor,7
docs/Powered-by-Mesos.md,7
src/tests/base_zookeeper_test.hpp,7
src/v1/values.cpp,7
src/slave/resource_estimators/fixed.cpp,7
src/master/maintenance.hpp,7
src/linux/routing/route.hpp,7
src/java/src/org/apache/mesos/Log.java,7
src/memhog.cpp,7
3rdparty/libprocess/3rdparty/stout/tests/linkedhashmap_tests.cpp,7
src/linux/systemd.cpp,7
docs/networking-for-mesos-managed-containers.md,7
docs/slave-recovery.md,7
third_party/libprocess/include/stout/net.hpp,7
src/tests/allocator.hpp,7
src/master/dominant_share_allocator.hpp,7
src/webui/master/static/offers.html,7
src/authentication/cram_md5/authenticatee.hpp,7
src/slave/containerizer/mesos/isolators/posix/disk.hpp,7
docs/submitting-a-patch.md,7
src/linux/routing/queueing/ingress.hpp,7
3rdparty/libprocess/3rdparty/stout/include/stout/os/posix/shell.hpp,7
src/tests/offer_reply_errors_test.cpp,7
docs/authentication.md,7
docs/high-availability.md,7
include/nexus_types.hpp,7
3rdparty/libprocess/3rdparty/stout/include/stout/os/pstree.hpp,7
3rdparty/libprocess/include/process/delay.hpp,7
3rdparty/libprocess/3rdparty/stout/include/stout/lambda.hpp,7
src/webui/slave/index.tpl,7
src/linux/perf.hpp,7
3rdparty/libprocess/include/process/ssl/gtest.hpp,7
src/v1/mesos.cpp,7
docs/mesos-doxygen-style-guide.md,7
configure.OURS.rcluster,7
3rdparty/libprocess/include/process/queue.hpp,7
src/webui/master/static/css/mesos.css,7
third_party/libprocess/include/process/dispatch.hpp,7
src/scaling/scaling_sched.py,7
docs/reconciliation.md,7
src/slave/containerizer/mesos/isolators/filesystem/linux.hpp,7
include/mesos/values.hpp,7
3rdparty/libprocess/3rdparty/stout/tests/protobuf_tests.pb.h,7
src/third_party/libprocess/reliable.hpp,7
src/slave/containerizer/provisioner.hpp,7
3rdparty/libprocess/src/logging.cpp,7
docs/oversubscription.md,7
ec2/deploy.lucid64/root/mesos-ec2/copy-dir,7
3rdparty/libprocess/src/tests/reap_tests.cpp,7
include/nexus_exec.hpp,7
3rdparty/libprocess/3rdparty/stout/tests/hashset_tests.cpp,7
src/tests/no_executor_framework_test.sh,7
src/master/frameworks_manager.hpp,7
3rdparty/versions.am,7
src/third_party/libprocess/serialization.cpp,7
src/tests/proc_tests.cpp,7
src/logging/flags.cpp,7
3rdparty/libprocess/3rdparty/stout/tests/some_tests.cpp,7
configure.template.ubuntu-hardy-64,7
src/log/tool/read.cpp,7
src/webui/master/static/js/services.js,7
support/tag.sh,7
src/webui/master/static/pailer.html,7
3rdparty/libprocess/3rdparty/stout/tests/protobuf_tests.pb.cc,7
src/common/process_utils.hpp,7
third_party/libprocess/include/stout/stringify.hpp,7
src/linux/routing/queueing/fq_codel.hpp,7
src/zookeeper/watcher.hpp,7
src/log/leveldb.hpp,7
src/slave/containerizer/mesos/provisioner/docker/local_puller.hpp,7
src/java/src/org/apache/mesos/state/State.java,7
src/log/storage.hpp,7
src/tests/external/LxcIsolation/run_scheduled_memhog_test.sh,7
3rdparty/libprocess/src/event_loop.hpp,7
src/slave/cmake/SlaveConfigure.cmake,7
src/watcher/whitelist_watcher.hpp,7
3rdparty/libprocess/include/process/mutex.hpp,7
3rdparty/libprocess/include/process/once.hpp,7
src/params.hpp,7
3rdparty/libprocess/src/tests/limiter_tests.cpp,7
third_party/libprocess/include/process/defer.hpp,7
frameworks/hadoop-0.20.2/hadoop-mesos.patch,7
docs/allocation-module.md,7
3rdparty/libprocess/3rdparty/stout/tests/protobuf_tests.proto,7
src/webui/slave/framework.tpl,7
src/java/jni/org_apache_mesos_state_Variable.cpp,7
src/state/log.hpp,7
src/slave/resource_estimator.cpp,7
3rdparty/libprocess/3rdparty/versions.am,7
3rdparty/libprocess/src/tests/owned_tests.cpp,6
src/option.hpp,6
src/linux/routing/filter/basic.cpp,6
src/slave/containerizer/composing.hpp,6
include/mesos/uri/fetcher.hpp,6
src/authentication/cram_md5/authenticator.cpp,6
bin/start-mesos,6
src/slave/containerizer/isolators/filesystem/posix.hpp,6
src/java/jni/convert.hpp,6
3rdparty/libprocess/src/tests/mutex_tests.cpp,6
src/tests/strings_tests.cpp,6
third_party/libprocess/include/stout/numify.hpp,6
src/internal/devolve.cpp,6
src/mesos_sched.cpp,6
src/jvm/org/apache/zookeeper.hpp,6
ec2/deploy.centos64/root/mesos-ec2/hypertable/Capfile,6
src/detector/zookeeper.cpp,6
src/log/tool/replica.cpp,6
src/authentication/cram_md5/auxprop.hpp,6
src/leader_detector.cpp,6
src/tests/containerizer/memory_test_helper.cpp,6
3rdparty/libprocess/src/tests/queue_tests.cpp,6
docs/endpoints/master/state.json.md,6
src/leader_detector.hpp,6
src/webui/static/stylesheet.css,6
include/mesos.proto,6
bin/mesos_env.sh,6
docs/endpoints/index.md,6
src/linux/routing/filter/basic.hpp,6
3rdparty/libprocess/3rdparty/stout/include/stout/bytes.hpp,6
support/cpplint.py,6
src/tests/utils_tests.cpp,6
src/webui/master/static/mesos.css,6
src/log/tool/replica.hpp,6
ec2/deploy.lucid64/root/mesos-ec2/hadoop-framework-conf/mapred-site.xml,6
third_party/libprocess/include/process/timer.hpp,6
src/java/MESOS-MAVEN-README,6
src/python/native/ext_modules.py.in,6
src/scripts/killtree.sh,6
hadoop/hadoop-0.20.205.0_hadoop-env.sh.patch,6
frameworks/mesos-submit/executor.py,6
src/usage/usage.hpp,6
src/zookeeper/detector.hpp,6
docs/endpoints/slave/state.md,6
3rdparty/libprocess/include/process/timeout.hpp,6
third_party/libprocess/src/latch.cpp,6
src/tests/process_spawn.cpp,6
frameworks/deploy_jar/daemon_scheduler.py,6
frameworks/mpi/startmpd.py,6
docs/maintenance.md,6
src/linux/routing/filter/arp.cpp,6
site/Rakefile,6
src/tests/shutdown_tests.cpp,6
third_party/libprocess/include/process/clock.hpp,6
src/tests/base_zookeeper_test.cpp,6
src/state/in_memory.hpp,6
src/slave/containerizer/mesos/provisioner/docker/message.hpp,6
docs/mesos-frameworks.md,6
third_party/libprocess/include/process/latch.hpp,6
src/slave/containerizer/mesos/provisioner/provisioner.hpp,6
frameworks/hadoop-0.20.2/src/contrib/mesos/src/java/org/apache/hadoop/mapred/FrameworkScheduler.java,6
src/slave/containerizer/provisioners/appc/paths.hpp,6
src/slave/containerizer/mesos/isolators/filesystem/shared.cpp,6
3rdparty/libprocess/include/process/sequence.hpp,6
src/deploy/mesos-daemon,6
docs/endpoints/master/roles.md,6
src/python/native/src/mesos/native/mesos_scheduler_driver_impl.hpp,6
src/master/quota.hpp,6
docs/endpoints/master/state.md,6
frameworks/haproxy+apache/startapache.py,6
3rdparty/libprocess/3rdparty/stout/include/stout/synchronized.hpp,6
src/common/status_utils.hpp,6
src/sasl/authenticatee.hpp,6
3rdparty/libprocess/src/profiler.cpp,6
3rdparty/libprocess/m4/ax_cxx_compile_stdcxx_11.m4,6
3rdparty/cmake/Versions.cmake,6
third_party/libprocess/include/stout/time.hpp,6
ec2/deploy.amazon64/root/mesos-ec2/setup,6
src/log/tool/initialize.cpp,6
src/authentication/authenticator.hpp,6
src/slave/containerizer/provisioners/docker/local_store.cpp,6
src/uri/fetchers/curl.cpp,6
3rdparty/libprocess/3rdparty/stout/include/stout/numify.hpp,6
3rdparty/libprocess/include/process/logging.hpp,6
src/webui/slave/swig/slave.i,6
docs/endpoints/slave/state.json.md,6
bin/mesos-daemon,6
src/python/native/mesos_executor_driver_impl.hpp,6
frameworks/mpi/nmpiexec.py,6
docs/endpoints/master/maintenance/schedule.md,6
3rdparty/libprocess/src/libevent_poll.cpp,6
third_party/libprocess/include/stout/hashmap.hpp,6
src/configurator/option.hpp,6
src/tests/containerizer/launcher.hpp,6
src/url_processor.cpp,6
third_party/libprocess/include/stout/try.hpp,6
docs/endpoints/master/unreserve.md,6
docs/endpoints/master/roles.json.md,6
configure.OURS.karmic64,6
src/log/tool/read.hpp,6
jenkins/src/main/java/org/jenkinsci/plugins/mesos/JenkinsScheduler.java,6
src/java/jni/org_apache_mesos_state_LogState.cpp,6
src/master_webui.hpp,6
ec2/mesos-ec2,6
third_party/libprocess/configure,6
src/state/storage.hpp,6
third_party/libprocess/include/stout/format.hpp,6
src/linux/routing/diagnosis/diagnosis.hpp,6
bin/mesos-slave.sh.in,6
src/slave/containerizer/mesos/provisioner/provisioner.cpp,6
src/launcher.hpp,6
support/hooks/pre-commit,6
docs/Mesos-developers-guide.md,6
3rdparty/libprocess/3rdparty/stout/include/stout/os/ls.hpp,6
src/deploy/start-slaves,6
include/mesos/master/allocator.proto,6
src/state/in_memory.cpp,6
src/tests/external/SampleFrameworks/PythonFramework.sh,6
third_party/libprocess/third_party/versions.am,6
src/webui/common/webui_lib.py,6
src/cpp_test_framework.cpp,6
src/master/allocator/allocator.hpp,6
src/java/generated/org/apache/mesos/MesosNativeLibrary.java.in,6
third_party/libprocess/include/process/executor.hpp,6
src/common/lock.hpp,6
src/tests/scheduler_driver_tests.cpp,6
src/usage/main.cpp,6
support/generate-endpoint-help.py,6
src/tests/test_resources.cpp,6
docs/endpoints/master/create-volumes.md,6
3rdparty/libprocess/src/tests/sequence_tests.cpp,6
mpi/mpiexec-mesos.in,6
src/zookeeper/contender.hpp,6
3rdparty/libprocess/src/reap.cpp,6
third_party/libprocess/future.hpp,6
src/deploy/mesos-start-cluster.sh.in,6
src/tests/containerizer/memory_pressure_tests.cpp,6
docs/endpoints/master/destroy-volumes.md,6
docs/endpoints/master/reserve.md,6
src/linux/routing/diagnosis/diagnosis.cpp,6
src/process_based_isolation_module.hpp,6
frameworks/hadoop-0.20.2/bin/hadoop,6
src/slave/containerizer/mesos/linux_launcher.cpp,6
3rdparty/libprocess/src/synchronized.hpp,6
src/tests/containerizer/rootfs.hpp,6
docs/endpoints/master/machine/up.md,5
3rdparty/libprocess/3rdparty/stout/include/stout/multihashmap.hpp,5
src/tests/zookeeper_server.cpp,5
3rdparty/libprocess/include/process/check.hpp,5
src/ec2/deploy.karmic64/root/nexus-ec2/start-nexus,5
3rdparty/libprocess/3rdparty/stout/include/stout/os/sunos.hpp,5
src/zookeeper.hpp,5
docs/endpoints/master/tasks.json.md,5
3rdparty/libprocess/3rdparty/stout/include/stout/os/windows/signals.hpp,5
docs/endpoints/master/frameworks.md,5
3rdparty/libprocess/3rdparty/stout/include/stout/gzip.hpp,5
3rdparty/libprocess/3rdparty/stout/include/stout/fs.hpp,5
src/slave/containerizer/mesos/isolators/namespaces/pid.hpp,5
.gitignore-template,5
src/cpp_test_executor.cpp,5
src/log/recover.hpp,5
docs/monitoring.md,5
jenkins/src/main/java/org/jenkinsci/plugins/mesos/MesosRetentionStrategy.java,5
3rdparty/libprocess/3rdparty/stout/include/stout/mac.hpp,5
3rdparty/libprocess/src/tests/time_tests.cpp,5
3rdparty/libprocess/3rdparty/stout/include/stout/tuple.hpp,5
3rdparty/libprocess/3rdparty/stout/tests/base64_tests.cpp,5
src/common/foreach.hpp,5
src/jvm/java/net.hpp,5
configure.OURS.macosx,5
src/solaris_project_isolation_module.cpp,5
include/mesos/quota/quota.proto,5
src/slave/containerizer/mesos/isolators/cgroups/mem.hpp,5
bin/gdb-mesos-slave.sh.in,5
src/slave/containerizer/mesos/isolators/cgroups/cpushare.cpp,5
include/mesos/scheduler/scheduler.hpp,5
docs/endpoints/master/observe.md,5
3rdparty/libprocess/3rdparty/stout/include/stout/gtest.hpp,5
3rdparty/libprocess/include/process/node.hpp,5
src/config/config.hpp.in,5
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/NexusExecutor.java,5
3rdparty/libprocess/3rdparty/stout/include/stout/stopwatch.hpp,5
3rdparty/libprocess/include/process/timeseries.hpp,5
docs/containerizer.md,5
3rdparty/libprocess/3rdparty/stout/include/stout/os/exists.hpp,5
3rdparty/libprocess/3rdparty/stout/tests/os/filesystem_tests.cpp,5
include/mesos_sched.hpp,5
src/tests/external_test.hpp,5
3rdparty/libprocess/3rdparty/stout/tests/duration_tests.cpp,5
docs/endpoints/master/state-summary.md,5
src/webui/master/static/jquery.pailer.js,5
docs/endpoints/master/maintenance/status.md,5
docs/endpoints/master/tasks.md,5
bin/mesos-master.sh.in,5
src/java/jni/org_apache_mesos_state_LevelDBState.cpp,5
3rdparty/libprocess/src/latch.cpp,5
src/examples/test_authorizer_module.cpp,5
3rdparty/libprocess/src/tests/CMakeLists.txt,5
src/tests/zookeeper_server.hpp,5
third_party/libprocess/include/process/event.hpp,5
src/internal/evolve.cpp,5
3rdparty/libprocess/src/config.hpp,5
hadoop/hadoop-0.20.2-cdh3u3_hadoop-env.sh.patch,5
src/tests/external/SampleFrameworks/JavaFramework.sh,5
src/master/repairer.cpp,5
3rdparty/CMakeLists.txt,5
src/internal/devolve.hpp,5
src/slave/containerizer/mesos/isolators/cgroups/perf_event.cpp,5
docs/mesos-presentations.md,5
src/tests/common/command_utils_tests.cpp,5
src/common/uuid.hpp,5
src/third_party/libprocess/pid.cpp,5
3rdparty/libprocess/src/test-master.cpp,5
docs/Upgrades.md,5
src/slave/containerizer/mesos/isolators/filesystem/posix.hpp,5
.travis.yml,5
docs/deploy-scripts.md,5
3rdparty/libprocess/src/tests/ssl_client.cpp,5
frameworks/mesos-submit/mesos_submit.py,5
3rdparty/libprocess/src/test-slave.cpp,5
3rdparty/libprocess/3rdparty/stout/include/stout/os/open.hpp,5
src/projd.cpp,5
src/java/jni/construct.hpp,5
ec2/deploy.lucid64/root/mesos-ec2/stop-mesos,5
include/nexus_types.h,5
src/master_state.hpp,5
src/slave/containerizer/mesos/provisioner/docker/message.proto,5
src/examples/cpp_test_executor.cpp,5
third_party/libprocess/include/stout/duration.hpp,5
docs/endpoints/master/flags.md,5
src/tests/perf_tests.cpp,5
src/common/thread.hpp,5
docs/Home.md,5
3rdparty/libprocess/3rdparty/stout/tests/multimap_tests.cpp,5
src/tests/zookeeper_url_tests.cpp,5
3rdparty/libprocess/3rdparty/stout/tests/cache_tests.cpp,5
3rdparty/libprocess/include/process/c++11/deferred.hpp,5
third_party/libprocess/include/process/gtest.hpp,5
3rdparty/libprocess/include/process/latch.hpp,5
third_party/libprocess/include/process/deferred.hpp,5
docs/ssl.md,5
3rdparty/libprocess/include/process/reap.hpp,5
src/slave/containerizer/provisioners/appc/paths.cpp,5
3rdparty/libprocess/src/poll_socket.hpp,5
src/log/tool/benchmark.hpp,5
3rdparty/libprocess/3rdparty/stout/include/stout/tests/utils.hpp,5
src/slave/isolator.hpp,5
3rdparty/libprocess/include/process/run.hpp,5
src/log/consensus.hpp,5
3rdparty/libprocess/3rdparty/stout/tests/mac_tests.cpp,5
src/internal/evolve.hpp,5
src/ec2/deploy.lucid64/root/nexus-ec2/nexus-daemon,5
bin/mesos-build-env.sh.in,5
src/tests/script.hpp,5
src/slave/containerizer/isolators/cgroups/constants.hpp,5
src/tests/python_framework_test.sh,5
3rdparty/libprocess/include/process/authenticator.hpp,5
3rdparty/libprocess/src/authentication_router.hpp,5
3rdparty/libprocess/3rdparty/stout/tests/version_tests.cpp,5
hadoop/hadoop-0.20.205.0_conf_hadoop-env.sh.patch,5
src/slave/containerizer/mesos/provisioner/docker/spec.cpp,5
src/tests/multihashmap_tests.cpp,5
src/tests/java_framework_test.sh,5
src/common/option.hpp,5
jenkins/src/main/resources/org/jenkinsci/plugins/mesos/MesosCloud/config.jelly,5
docs/endpoints/master/health.md,5
docs/endpoints/master/slaves.md,5
3rdparty/libprocess/3rdparty/stout/tests/set_tests.cpp,5
src/slave/containerizer/mesos/isolators/cgroups/perf_event.hpp,5
docs/effective-code-reviewing.md,5
include/mesos/uri/uri.hpp,5
src/common/tokenize.cpp,5
src/log/tool/initialize.hpp,5
src/slave/containerizer/mesos/isolators/posix.hpp,5
docs/endpoints/master/teardown.md,5
src/common/command_utils.cpp,5
bin/gdb-mesos-local.sh.in,5
NOTICE,5
third_party/libprocess/include/process/option.hpp,5
src/tests/zookeeper_test.cpp,5
src/event_history/sqlite_event_writer.cpp,5
docs/endpoints/master/api/v1/scheduler.md,5
src/slave/qos_controller.cpp,5
src/tests/containerizer/external_containerizer_test.cpp,5
src/slave/containerizer/mesos/isolators/cgroups/cpushare.hpp,5
