entity,added,deleted,commits
src/slave/containerizer/{provisioners => provisioner}/backends/bind.hpp,4,4,1
ec2/deploy.centos64/root/mesos-ec2/stop-hypertable,4,4,2
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/AsyncCallback.Children2Callback.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/data/class-use/Id.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.SystemErrorException.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/ServerAdminClient.html,4,4,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/zookeeperJMX.html,4,1,1
configure.centos-5.4-64,4,4,3
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/AsyncCallback.StringCallback.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/CreateMode.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/KeeperException.DataInconsistencyException.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/server/package-summary.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.html,4,4,1
third_party/libprocess/src/httpd.cpp,4,2,1
src/{ => slave}/solaris_project_isolation_module.cpp,4,4,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/zookeeperHierarchicalQuorums.html,4,1,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.Code.html,4,4,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/c/tests/LibCSymTable.h,4,0,1
src/ec2/deploy.karmic64/root/{nexus-ec2 => mesos-ec2}/setup-torque,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/KeeperException.BadArgumentsException.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/KeeperException.MarshallingErrorException.html,4,4,1
src/master/allocator/{ => mesos}/allocator.hpp,4,116,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/Watcher.Event.EventType.html,4,4,1
src/task_info.hpp,4,39,2
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/data/package-tree.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/data/Id.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.NotEmptyException.html,4,4,1
src/slave/containerizer/{provisioners => provisioner}/backends/copy.hpp,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/AsyncCallback.VoidCallback.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.OperationTimeoutException.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/KeeperException.SystemErrorException.html,4,4,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/test/org/apache/zookeeper/test/IntegrityCheck.java,4,5,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/server/quorum/package-tree.html,4,4,1
third_party/{boto-1.8d => boto-1.9b}/boto/pyami/scriptbase.py,4,2,1
src/third_party/zookeeper-3.2.2/lib/README.txt,4,4,2
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/AsyncCallback.html,4,4,1
third_party/{boto-1.9b => boto-2.0b2}/boto/ec2/snapshot.py,4,1,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/server/package-use.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/data/StatPersisted.html,4,4,1
third_party/libprocess/third_party/glog-0.3.1/packages/deb/libgoogle-glog0.install,4,4,4
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/server/class-use/PurgeTxnLog.html,4,4,1
docs/frameworks.md,4,1,3
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/ZooDefs.Ids.html,4,4,1
third_party/{boto-1.9b => boto-2.0b2}/boto/pyami/launch_ami.py,4,2,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/server/ZooKeeperServerMain.html,4,4,1
src/webui/master/static/bootstrap/js/jquery-1.7.1.min.js,4,0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.UnimplementedException.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/serialized-form.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.InvalidACLException.html,4,4,1
third_party/libprocess/{ => include/process}/process.hpp,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/AsyncCallback.Children2Callback.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/KeeperException.CodeDeprecated.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/ZooKeeper.States.html,4,4,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/main/org/apache/zookeeper/common/PathTrie.java,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/server/quorum/QuorumPeerMain.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/KeeperException.SessionMovedException.html,4,4,1
src/third_party/{gtest-1.4.0-patched => gtest-1.5.0}/xcode/Samples/FrameworkSample/widget.h,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.NodeExistsException.html,4,4,1
ec2/deploy.amazon64/root/mesos-ec2/stop-hypertable,4,4,2
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/data/class-use/StatPersisted.html,4,4,1
docs/{mesos-documentation-guide.md => documentation-guide.md},4,2,1
3rdparty/libprocess/3rdparty/stout/include/stout/os/{ => windows}/sendfile.hpp,4,33,1
src/webui/bottle-0.8.3/test/views/stpl_t2inc.tpl,4,4,2
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/ZooDefs.html,4,4,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/fs/HarFileSystem.java,4,14,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/webapps/job/jobfailures.jsp,4,1,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/KeeperException.SessionExpiredException.html,4,4,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,4,1,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/ZooDefs.Perms.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.SessionExpiredException.html,4,4,1
docs/{Mesos-Roadmap.md => mesos-roadmap.md},4,2,1
third_party/{boto-1.8d => boto-1.9b}/setup.py,4,3,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/ZooKeeper.html,4,4,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapreduce/lib/map/MultithreadedMapper.java,4,4,1
src/tests/{test_configurator.cpp => configurator_test.cpp},4,7,1
src/slave/containerizer/provisioner/appc/provisioner.cpp,4,401,2
src/third_party/{zookeeper-3.2.2/recipes/lock => zookeeper-3.3.0/src/recipes/queue}/src/c/README.txt,4,2,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/server/quorum/package-use.html,4,4,1
third_party/libprocess/third_party/ry-http-parser-1c3624a/.gitignore,4,4,2
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/zookeeperQuotas.html,4,1,1
third_party/libprocess/third_party/glog-0.3.1/AUTHORS,4,4,4
include/{nexus_types.h => mesos_types.h},4,4,1
src/third_party/zookeeper-3.2.2/contrib/zkfuse/Makefile.am,4,0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/AsyncCallback.DataCallback.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/package-use.html,4,4,1
third_party/{boto-1.9b => boto-2.0b2}/boto/sdb/queryresultset.py,4,4,1
{src => include/mesos}/module/authenticator.hpp,4,4,1
third_party/{boto-1.8d/doc/sqs_tut.txt => boto-1.9b/docs/source/sqs_tut.rst},4,1,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.AuthFailedException.html,4,4,1
src/third_party/{zookeeper-3.2.2/src/recipes/lock => zookeeper-3.3.0/recipes/queue}/src/c/configure.ac,4,4,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/ResourceEstimator.java,4,1,1
src/tests/{ => containerizer}/setns_test_helper.cpp,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/ZooKeeperMain.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/Watcher.Event.EventType.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/AsyncCallback.ACLCallback.html,4,4,1
third_party/libprocess/third_party/ry-http-parser-1c3624a/CONTRIBUTIONS,4,4,2
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/zookeeperInternals.html,4,1,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/Watcher.Event.KeeperState.html,4,4,1
src/webui/bottle-0.8.3/test/views/stpl_t2base.tpl,4,4,2
src/swig/python/test_framework,4,4,2
src/third_party/{gtest-1.4.0-patched => gtest-1.5.0}/scripts/gtest-config.in,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/AsyncCallback.DataCallback.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/KeeperException.OperationTimeoutException.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/KeeperException.ConnectionLossException.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/KeeperException.NoChildrenForEphemeralsException.html,4,4,1
third_party/{boto-1.9b => boto-2.0b2}/boto/sdb/persist/test_persist.py,4,1,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/ZooKeeperMain.html,4,4,1
3rdparty/libprocess/3rdparty/stout/include/stout/os/{ => posix}/signals.hpp,4,7,1
third_party/{boto-1.9b => boto-2.0b2}/boto/cloudfront/__init__.py,4,3,1
src/third_party/{gtest-1.4.0-patched => gtest-1.5.0}/test/gtest_shuffle_test.py,4,10,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/ZooDefs.Ids.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/Watcher.Event.KeeperState.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.MarshallingErrorException.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.ConnectionLossException.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.BadVersionException.html,4,4,1
src/{ => configurator}/configurator.cpp,4,3,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/data/package-use.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/ZooDefs.html,4,4,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/c/Makefile.am,4,2,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/AsyncCallback.html,4,4,1
src/ec2/deploy.lucid64/root/{nexus-ec2/redeploy-nexus => mesos-ec2/redeploy-mesos},4,4,1
{src => include/mesos}/module/hook.hpp,4,5,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.NoNodeException.html,4,4,1
3rdparty/libprocess/{src/openssl_util.hpp => include/process/ssl/utilities.hpp},4,0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/KeeperException.NodeExistsException.html,4,4,1
third_party/{boto-1.9b => boto-2.0b2}/boto/s3/acl.py,4,2,1
src/third_party/{zookeeper-3.2.2/recipes/lock => zookeeper-3.3.0/recipes/queue}/src/c/README.txt,4,2,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.SessionMovedException.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/Watcher.Event.html,4,4,1
src/third_party/zookeeper-3.2.2/src/contrib/zkfuse/Makefile.am,4,0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/AsyncCallback.VoidCallback.html,4,4,1
docs/logging-and-debugging.md,4,15,4
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/KeeperException.InvalidCallbackException.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/Watcher.Event.html,4,4,1
src/{ => configurator}/get_conf.cpp,4,0,1
frameworks/hadoop-0.20.0/bin/mesos-executor,4,4,2
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/server/upgrade/class-use/UpgradeMain.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/server/LogFormatter.html,4,4,1
src/{ => launcher}/launcher.cpp,4,4,1
src/{slave_main.cpp => slave/main.cpp},4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/ZooDefs.OpCode.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/AsyncCallback.ChildrenCallback.html,4,4,1
src/third_party/{gtest-1.4.0-patched => gtest-1.5.0}/samples/sample5_unittest.cc,4,4,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/zookeeperOver.html,4,1,1
configure.OURS.solaris,4,4,4
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/ZooKeeper.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/constant-values.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.InvalidCallbackException.html,4,4,1
src/third_party/{glog-0.3.0 => glog-0.3.1}/src/signalhandler.cc,4,1,1
3rdparty/libprocess/3rdparty/stout/include/stout/os/{ => posix}/open.hpp,4,3,1
src/ec2/deploy.karmic64/root/{nexus-ec2/stop-nexus => mesos-ec2/stop-mesos},4,4,1
3rdparty/libprocess/3rdparty/stout/include/stout/os/{ => posix}/read.hpp,4,3,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/server/upgrade/package-use.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/index-all.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/server/upgrade/package-summary.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/KeeperException.NoAuthException.html,4,4,1
frameworks/hadoop-0.20.0/src/test/org/apache/hadoop/cli/clitest_data/data60bytes,4,0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/server/quorum/class-use/QuorumPeerMain.html,4,4,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/KeeperException.UnimplementedException.html,4,4,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/zookeeperTutorial.html,4,1,1
src/{messages/messages.hpp => master/registry.hpp},4,4,1
src/third_party/zookeeper-3.2.2/src/java/lib/README.txt,4,4,2
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.NoChildrenForEphemeralsException.html,4,4,1
{src => include/mesos}/module/authenticatee.hpp,4,4,1
src/slave/containerizer/provisioners/{appc => }/paths.cpp,3,50,1
src/python/{native/src/mesos/native/module.hpp => native_common/common.hpp},3,3,1
src/third_party/{zookeeper-3.2.2/src => zookeeper-3.3.0}/contrib/fatjar/build.xml,3,17,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/contrib/bookkeeper/test/org/apache/bookkeeper/test/NIOServerFactoryTest.java,3,3,1
src/slave/{qos_controller.hpp => qos_controllers/noop.hpp},3,3,1
src/ec2/{deploy.lucid64/root/nexus-ec2 => deploy.solaris/root/mesos-ec2}/hadoop-framework-conf/mapred-site.xml,3,3,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0/src}/contrib/fatjar/build.xml,3,17,1
frameworks/hadoop-0.20.0/src/native/AUTHORS,3,0,1
src/slave/containerizer/{provisioners => provisioner}/appc/store.hpp,3,3,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/hdfs/TestDataTransferProtocol.java,3,3,1
src/python/executor/src/mesos/executor/proxy_executor.cpp,3,3,1
src/ec2/deploy.karmic64/root/nexus-ec2/stop-torque-slaves,3,0,1
third_party/{boto-1.9b => boto-2.0b2}/boto/sdb/db/test_db.py,3,2,1
src/ec2/deploy.solaris/root/{nexus-ec2/start-nexus => mesos-ec2/start-mesos},3,3,1
src/tests/{ => containerizer}/external_containerizer_test.cpp,3,2,1
include/mesos/mesos.hpp.in,3,3,3
frameworks/hadoop-0.20.0/lg.sh,3,0,1
src/master/{ => allocator/sorter}/sorter.hpp,3,3,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/test/org/apache/zookeeper/server/ZooKeeperServerMainTest.java,3,3,1
src/ec2/{deploy.solaris/root/nexus-ec2 => deploy.lucid64/root/mesos-ec2}/hadoop-framework-conf/mapred-site.xml,3,3,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/hdfs/org/apache/hadoop/hdfs/server/namenode/LeaseManager.java,3,2,1
src/slave/containerizer/{provisioners => provisioner}/backend.cpp,3,3,1
src/ec2/{deploy.solaris/root/nexus-ec2 => deploy.lucid64/root/mesos-ec2}/runaway-kill,3,3,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/api/org/apache/zookeeper/data/package-frame.html,3,3,1
third_party/{boto-1.8d => boto-1.9b}/boto/manage/cmdshell.py,3,0,1
src/third_party/zookeeper-3.3.0/src/contrib/zooinspector/config/defaultNodeVeiwers.cfg,3,0,1
configure.OURS.lucid64,3,3,3
src/slave/containerizer/provisioners/{appc.hpp => appc/provisioner.hpp},3,3,1
src/slave/containerizer/{provisioners => provisioner}/appc/spec.hpp,3,3,1
configure.amazon-linux-64,3,3,2
src/third_party/{zookeeper-3.3.0/src/java/lib/jdiff/zookeeper_3.3.0.xml => zookeeper-3.3.1/src/java/lib/jdiff/zookeeper_3.3.1.xml},3,3,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/api/org/apache/zookeeper/server/package-frame.html,3,3,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/c/generated/zookeeper.jute.h,3,3,1
src/slave/containerizer/{ => mesos}/provisioner/backend.cpp,3,3,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java,3,2,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/main/org/apache/jute/compiler/JBuffer.java,3,3,1
src/third_party/zookeeper-3.3.0/src/contrib/zooinspector/NOTICE.txt,3,0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/server/quorum/package-frame.html,3,3,1
src/third_party/zookeeper-3.3.0/contrib/ZooInspector/config/defaultNodeVeiwers.cfg,3,0,1
src/third_party/{zookeeper-3.2.2/recipes/lock => zookeeper-3.3.0/recipes/queue}/build.xml,3,19,1
third_party/{boto-1.9b => boto-2.0b2}/boto/services/submit.py,3,2,1
frameworks/hadoop-0.20.0/src/c++/pipes/debug/pipes-default-gdb-commands.txt,3,0,1
src/tests/{cgroups_isolation_tests.cpp => cgroups_isolator_tests.cpp},3,3,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamingCounters.java,3,5,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/main/org/apache/zookeeper/server/quorum/LeaderBean.java,3,3,1
src/usage/{usage.hpp => usage.cpp},3,11,1
src/third_party/glog-0.3.0/packages/deb/libgoogle-glog-dev.dirs~,3,3,2
src/python/{native/src/mesos/native => executor/src/mesos/executor}/proxy_executor.cpp,3,3,1
configure.OURS.ubuntu64,3,3,3
third_party/libprocess/src/{ => tests}/tests.cpp,3,77,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/allclasses-frame.html,3,3,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/api/org/apache/zookeeper/server/quorum/package-frame.html,3,3,1
src/slave/containerizer/{provisioners => provisioner}/paths.hpp,3,3,1
docs/{Mesos-developers-guide.md => mesos-developers-guide.md},3,3,1
src/ec2/deploy.karmic64/root/{nexus-ec2 => mesos-ec2}/hadoop-framework-conf/mapred-site.xml,3,3,1
src/ec2/deploy.karmic64/root/{nexus-ec2 => mesos-ec2}/runaway-killall,3,3,1
src/third_party/zookeeper-3.2.2/lib/cobertura/README.txt,3,0,1
