entity,fractal-value,total-revs
{src/third_party/zookeeper-3.3.1 => third_party/zookeeper-3.3.1/src}/recipes/lock/src/c/c-doc.Doxyfile,0.0,1
src/third_party/glog-0.3.0/ChangeLog,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc60/bind_fwd.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/JobStatusChangeEvent.java,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0/src/java}/lib/log4j-1.2.15.LICENSE.txt,0.0,1
third_party/boost-1.37.0/boost/range/mutable_iterator.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/bind/bind_template.hpp,0.0,1
third_party/boost-1.37.0/boost/mpl/bitand.hpp,0.0,1
src/third_party/zookeeper-3.2.2/src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieProtocol.java,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestMultipleArchiveFiles.java,0.0,1
frameworks/hadoop-0.20.2/src/core/org/apache/hadoop/util/bloom/HashFunction.java,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/mapred/TestJobStatusPersistency.java,0.0,1
third_party/boto-2.0b2/boto/pyami/startup.py,0.0,1
third_party/{boto-1.8d => boto-1.9b}/boto/mapreduce/pdb_describe,0.0,1
src/third_party/gtest-1.4.0-patched/src/gtest-internal-inl.h,0.0,1
third_party/glog-0.3.1/config.sub,0.0,1
third_party/boost-1.37.0/boost/utility/detail/result_of_iterate.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc60/iter_fold_impl.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/examples/pipes/aclocal.m4,0.0,1
third_party/boto-2.0b2/boto/ec2/launchspecification.py,0.0,1
frameworks/hadoop-0.20.0/src/test/org/apache/hadoop/io/TestTextNonUTF8.java,0.0,1
ec2/deploy.solaris/root/mesos-ec2/hadoop-framework-conf/mapred-site.xml,0.0,1
third_party/zookeeper-3.3.1/src/contrib/zooinspector/lib/log4j.properties,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551}/divides.hpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/variant/recursive_wrapper.hpp,0.0,1
third_party/boto-2.0b2/boto/sdb/item.py,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/numeric_cast.hpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.MarshallingErrorException.html,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/detail/atomic_count_gcc_x86.hpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,0.0,1
src/third_party/boost-1.37.0/boost/reference_traits.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70/basic_bind.hpp,0.0,1
third_party/boost-1.37.0/boost/variant/variant.hpp,0.0,1
src/common/task.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/detail/lwm_nop.hpp,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ttp}/unpack_args.hpp,0.0,1
third_party/boost-1.37.0/boost/range/const_iterator.hpp,0.0,1
third_party/boost-1.37.0/boost/integer_traits.hpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1/src}/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/StringUtils.java,0.0,1
{src/ec2 => ec2}/deploy.solaris/root/mesos-ec2/stop-mos,0.0,1
src/third_party/boost-1.37.0/boost/type_traits/alignment_of.hpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.ConnectionLossException.html,0.0,1
{third_party => 3rdparty}/libprocess/configure.ac,0.0,1
third_party/boto-2.0b2/boto/sdb/db/blob.py,0.0,1
third_party/boost-1.37.0/boost/detail/reference_content.hpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ttp/not_equal_to.hpp,0.0,1
third_party/boost-1.37.0/boost/preprocessor/seq/pop_back.hpp,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc/apply_wrap.hpp,0.0,1
frameworks/hadoop-0.20.0/src/core/core-default.xml,0.0,1
third_party/boost-1.37.0/boost/mpl/vector/vector10.hpp,0.0,1
third_party/{boto-1.8d/doc/s3_tut.txt => boto-1.9b/docs/source/s3_tut.rst},0.0,1
third_party/glog-0.3.1/src/logging_unittest.cc,0.0,1
third_party/boost-1.37.0/boost/preprocessor/seq/rest_n.hpp,0.0,1
third_party/boost-1.37.0/boost/detail/indirect_traits.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/set/aux_/erase_key_impl.hpp,0.0,1
frameworks/hadoop-0.20.2/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TrApp.java,0.0,1
{src/third_party => third_party}/boto-1.8d/boto/mturk/connection.py,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590/full_lambda.hpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/index.html,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/class-use/KeeperException.BadVersionException.html,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/detail/spinlock_w32.hpp,0.0,1
{src/third_party/zookeeper-3.3.1 => third_party/zookeeper-3.3.1/src}/contrib/bookkeeper/test/org/apache/bookkeeper/test/BookieFailureTest.java,0.0,1
third_party/{boto-1.9b => boto-2.0b2}/boto/manage/__init__.py,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain/template_arity.hpp,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/detail/lwm_pthreads.hpp,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/functional/hash/vector.hpp,0.0,1
frameworks/hadoop-0.20.0/src/contrib/fuse-dfs/src/fuse_options.h,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/replace_if.hpp,0.0,1
{src/third_party/zookeeper-3.3.1/src => third_party/zookeeper-3.3.1}/contrib/bookkeeper/test/org/apache/bookkeeper/test/LoopbackClient.java,0.0,1
third_party/boost-1.37.0/boost/mpl/unpack_args.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/io/compress/bzip2/CBZip2OutputStream.java,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/java/main/org/apache/jute/compiler/package.html,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590/inherit.hpp,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,0.0,1
src/tests/{low_level_scheduler_pthread_test.sh => event_call_framework_test.sh},0.0,1
frameworks/hadoop-0.20.2/src/c++/utils/config.sub,0.0,1
third_party/boost-1.37.0/boost/cv_traits.hpp,0.0,1
third_party/boto-2.0b2/boto/ec2/placementgroup.py,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/aux_/preprocessed/plain/inherit.hpp,0.0,1
{src/third_party/zookeeper-3.3.1/src => third_party/zookeeper-3.3.1}/contrib/zkpython/src/test/delete_test.py,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551/advance_backward.hpp,0.0,1
third_party/boost-1.37.0/boost/range/size_type.hpp,0.0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/fs/kfs/IFSImpl.java,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/docs/api/org/apache/zookeeper/server/package-frame.html,0.0,1
frameworks/hadoop-0.20.2/src/contrib/hod/ivy/libraries.properties,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/docs/src/documentation/skinconf.xml,0.0,1
src/slave/containerizer/{ => mesos}/isolators/cgroups/cpushare.cpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/variant/detail/enable_recursive.hpp,0.0,1
3rdparty/libprocess/3rdparty/stout/include/stout/{error.hpp => errorbase.hpp},0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw/less_equal.hpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/slot/detail/counter.hpp,0.0,1
third_party/libprocess/swig/ruby/process.cpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/index/src/java/org/apache/hadoop/contrib/index/lucene/FileSystemDirectory.java,0.0,1
src/ec2/deploy.solaris/root/{nexus-ec2/nexus-daemon => mesos-ec2/mesos-daemon},0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc/template_arity.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/NewDriverWizard.java,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/lib/IdentityReducer.java,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/aux_/is_msvc_eti_arg.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/transform.hpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/arithmetic/detail/div_base.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/security/TestAccessControlList.java,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/range_c/O1_size.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/map/map50.hpp,0.0,1
src/webui/master/static/js/d3.v2.js,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/pop_back_fwd.hpp,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ctps/greater_equal.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/range/detail/remove_extent.hpp,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw/modulus.hpp,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/iterator/iterator_archetypes.hpp,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc/vector_c.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/detail/atomic_count.hpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1/src/java}/lib/cobertura/README.txt,0.0,1
frameworks/hadoop-0.20.2/src/contrib/eclipse-plugin/ivy.xml,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551 => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw}/less.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/iter_push_front.hpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/vector/vector10.hpp,0.0,1
{src/third_party/boost-1.37.0/boost/type_traits => third_party/libprocess/third_party/boost-1.37.0/boost}/is_float.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/eclipse-plugin/resources/spitesmall.gif,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/lib/db/DBWritable.java,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessor/sub.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/metrics/spi/package.html,0.0,1
ec2/{deploy.amazon64-new => deploy.amazon64-old}/root/persistent-hdfs/conf/hdfs-site.xml,0.0,1
third_party/libprocess/{third_party => 3rdparty}/stout/include/stout/flags/flag.hpp,0.0,1
src/third_party/boost-1.37.0/boost/msvc/remove_cv.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/map/aux_/preprocessed/no_ctps/map10.hpp,0.0,1
frameworks/hadoop-0.20.2/src/contrib/streaming/src/test/org/apache/hadoop/streaming/UniqApp.java,0.0,1
frameworks/hadoop-0.20.0/src/test/org/apache/hadoop/hdfs/TestSmallBlock.java,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ctps/deque.hpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0/src}/contrib/zkfuse/src/zkfuse.cc,0.0,1
third_party/glog-0.3.1/packages/deb/docs,0.0,1
{src/third_party/boost-1.37.0/boost/type_traits => third_party/libprocess/third_party/boost-1.37.0/boost}/msvc/remove_bounds.hpp,0.0,1
frameworks/hadoop-0.20.0/src/webapps/job/taskdetailshistory.jsp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/utility/binary.hpp,0.0,1
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapred/TaskAttemptID.java,0.0,1
src/third_party/zookeeper-3.2.2/src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/O1_size.hpp,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/reverse_fold.hpp,0.0,1
third_party/{gtest-1.5.0 => gmock-1.5.0/gtest}/test/gtest-tuple_test.cc,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/assert.hpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/list/size.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551/apply.hpp,0.0,1
src/third_party/boto-1.8d/boto/ec2/autoscale/launchconfig.py,0.0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/lib/TestLineInputFormat.java,0.0,1
src/third_party/boost-1.37.0/boost/mpl/lambda_fwd.hpp,0.0,1
frameworks/hadoop-0.20.2/src/contrib/fuse-dfs/src/fuse_impls_readdir.c,0.0,1
third_party/glog-0.3.1/src/stacktrace.h,0.0,1
third_party/zookeeper-3.3.1/src/java/test/org/apache/zookeeper/test/QuorumQuotaTest.java,0.0,1
third_party/{boto-1.9b => boto-2.0b2}/boto/cloudfront/exception.py,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/eclipse-plugin/resources/upload.png,0.0,1
third_party/libprocess/include/stout/nothing.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/template_arity.hpp,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/config/platform/cygwin.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreaming.java,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/aux_/pop_front_impl.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ttp/placeholders.hpp,0.0,1
third_party/{boto-1.8d/boto/pyami => boto-1.9b/boto/contrib}/__init__.py,0.0,1
frameworks/hadoop-0.20.2/src/core/org/apache/hadoop/fs/s3native/package.html,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/iteration/self.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/config/stdlib/sgi.hpp,0.0,1
src/third_party/zookeeper-3.2.2/src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,0.0,1
frameworks/hadoop-0.20.0/src/examples/pipes/missing,0.0,1
src/third_party/{zookeeper-3.3.0/contrib/ZooInspector => zookeeper-3.3.1/src/contrib/zooinspector}/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorAboutDialog.java,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/c++/librecordio/csvarchive.cc,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/preprocessor/repetition/detail/msvc/for.hpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/enum_params_with_defaults.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/hod/hodlib/GridServices/mapred.py,0.0,1
third_party/boost-1.37.0/boost/mpl/vector/aux_/pop_front.hpp,0.0,1
src/third_party/boost-1.37.0/boost/mpl/multiset/multiset0.hpp,0.0,1
src/third_party/boost-1.37.0/boost/config/platform/irix.hpp,0.0,1
{src/third_party => third_party}/gtest-1.5.0/CMakeLists.txt,0.0,1
src/third_party/{gtest-1.4.0-patched => gtest-1.5.0}/codegear/gtest_all.cc,0.0,1
third_party/boost-1.37.0/boost/preprocessor/array/pop_back.hpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/bounds/upper1.hpp,0.0,1
frameworks/hadoop-0.20.2/src/ant/org/apache/hadoop/ant/condition/DfsBaseConditional.java,0.0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/ReliabilityTest.java,0.0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/io/compress/bzip2/BZip2DummyCompressor.java,0.0,1
src/slave/containerizer/provisioners/{appc.cpp => appc/provisioner.cpp},0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/type.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70/iter_fold_impl.hpp,0.0,1
frameworks/hadoop-0.20.0/src/hdfs/org/apache/hadoop/hdfs/HftpFileSystem.java,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/slot/counter.hpp,0.0,1
frameworks/hadoop-0.20.0/src/contrib/thriftfs/gen-cpp/hadoopfs_types.cpp,0.0,1
src/third_party/zookeeper-3.2.2/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/LocalBookKeeper.java,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0/src}/contrib/zkperl/typemap,0.0,1
frameworks/hadoop-0.20.0/src/hdfs/org/apache/hadoop/hdfs/protocol/QuotaExceededException.java,0.0,1
{src/third_party => third_party}/boto-1.8d/boto/sqs/connection.py,0.0,1
third_party/boost-1.37.0/boost/mpl/find.hpp,0.0,1
src/third_party/zookeeper-3.2.2/src/java/main/org/apache/jute/RecordReader.java,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/copy.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/bounds/upper1.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/logical/bitnor.hpp,0.0,1
third_party/boost-1.37.0/boost/config/abi/msvc_suffix.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/range/detail/remove_extent.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/detail/binary_search.hpp,0.0,1
src/third_party/zookeeper-3.2.2/contrib/zkperl/t/10_invalid.t,0.0,1
src/third_party/zookeeper-3.3.0/contrib/ZooInspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManagerImpl.java,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/main/org/apache/zookeeper/server/ConnectionBean.java,0.0,1
frameworks/hadoop-0.20.2/src/c++/libhdfs/install-sh,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/variant/detail/enable_recursive_fwd.hpp,0.0,1
third_party/{boto-1.8d => boto-1.9b}/boto/ec2/elb/__init__.py,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/index/src/java/org/apache/hadoop/contrib/index/example/LineDocInputFormat.java,0.0,1
third_party/libprocess/{ => src}/tests.cpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/iterator/detail/config_undef.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/numeric_cast_utils.hpp,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/src/docs/src/documentation/content/xdocs/zookeeperHierarchicalQuorums.xml,0.0,1
frameworks/hadoop-0.20.2/src/contrib/data_join/ivy.xml,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590/apply.hpp,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/preprocessor/selection/min.hpp,0.0,1
src/third_party/zookeeper-3.2.2/src/c/src/zk_adaptor.h,0.0,1
ec2/deploy.amazon64-new/root/persistent-hdfs/conf/hadoop-env.sh,0.0,1
src/third_party/{zookeeper-3.2.2/src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumMaj.java => zookeeper-3.3.0/src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java},0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/iterator/is_lvalue_iterator.hpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0/src}/contrib/zkperl/t/40_basic.t,0.0,1
frameworks/hadoop-0.20.0/src/docs/cn/src/documentation/resources/images/hdfsdatanodes.odg,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/net/DNSToSwitchMapping.java,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/control.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/fuse-dfs/src/fuse_impls_rename.c,0.0,1
src/third_party/{zookeeper-3.2.2/src => zookeeper-3.3.0}/contrib/zkpython/build.xml,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/hdfs/org/apache/hadoop/hdfs/protocol/LocatedBlock.java,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/jdiff/changes/jdiff_statistics.html,0.0,1
third_party/{boto-1.9b => boto-2.0b2}/boto/handler.py,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/docs/cn/src/documentation/skins/common/xslt/html/book-to-menu.xsl,0.0,1
src/third_party/{zookeeper-3.3.0/contrib/ZooInspector => zookeeper-3.3.1/src/contrib/zooinspector}/src/java/org/apache/zookeeper/inspector/manager/NodeListener.java,0.0,1
frameworks/hadoop-0.20.0/src/contrib/hod/hodlib/__init__.py,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain/arg.hpp,0.0,1
